id,accounting,amusement_park,aquarium,art_gallery,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,bus_station,cafe,campground,car_dealer,car_rental,car_repair,car_wash,cemetery,church,city_hall,clothing_store,convenience_store,courthouse,dentist,department_store,doctor,drugstore,electrician,electronics_store,embassy,fire_station,florist,funeral_home,furniture_store,gas_station,general_contractor,grocery_or_supermarket,gym,hair_care,hardware_store,health,hindu_temple,home_goods_store,hospital,insurance_agency,jewelry_store,laundry,lawyer,library,liquor_store,local_government_office,locksmith,lodging,mosque,movie_rental,movie_theater,moving_company,museum,night_club,painter,park,pet_store,pharmacy,physiotherapist,place_of_worship,plumber,police,post_office,primary_school,real_estate_agency,restaurant,roofing_contractor,school,secondary_school,shoe_store,shopping_mall,spa,stadium,storage,store,subway_station,supermarket,synagogue,taxi_stand,tourist_attraction,train_station,transit_station,travel_agency,university,veterinary_care,zoo
nyu_2451_34572.283,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,4,0,0,0,0,1,0,16,0,0,1,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.284,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,2,0,0
nyu_2451_34572.285,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,2,0,0,0,0,1,0,4,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.286,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,4,0,0,1,0,6,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0
nyu_2451_34572.287,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,4,1,0,1,0,0,1,0,1,0,2,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
nyu_2451_34572.288,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,16,0,0,0,0,1,0,1,1,2,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nyu_2451_34572.289,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0
nyu_2451_34572.29,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,1,1,1,1,1,0,3,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.290,0,0,0,0,0,5,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,3,0,18,1,0,1,0,0,0,0,0,0,1,0,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,2,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
nyu_2451_34572.291,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,2,0,4,1,0,0,0,0,0,1,0,0,9,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.292,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nyu_2451_34572.293,1,0,0,1,2,0,1,3,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,0,4,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,1,2,1,0,4,0,0,0,1,0,0,1,0,0,0,0,3,0,2,0,0,0,0
nyu_2451_34572.294,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,1,3,0,0,0,0,5,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.295,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,1,3,2,1,1,0,1,0,0,0,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.296,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,5,0,0,0,0,2,0,4,0,0,1,0,0,0,1,0,0,2,1,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
nyu_2451_34572.297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.298,1,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,1,0,1,0,0,0,0,0,1,0,0,1,0,0,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nyu_2451_34572.299,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,1,0,0,2,2,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,3,0,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
nyu_2451_34572.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,2,1,0,0,1,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,2,0,2,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0
nyu_2451_34572.30,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,7,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
nyu_2451_34572.302,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,2,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.303,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,2,0,1,0,1,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0
nyu_2451_34572.304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,0,0,0,2,0,0,3,0,1,0,0,2,0,0,0
nyu_2451_34572.305,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,1,0,3,0,0,0,0,1,0,0,0,1,0,0
nyu_2451_34572.306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,7,0,1,0,0,0,0,0,1,1,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,5,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
nyu_2451_34572.31,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.33,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,2,0,3,0,2,1,0,1,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2,1,0,1,1,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
nyu_2451_34572.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.35,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,2,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,2,4,1,0,0,2,0,1,0,0,0,0,1,0,0,0,1,1,0
nyu_2451_34572.36,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
nyu_2451_34572.37,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,19,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nyu_2451_34572.38,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,32,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.39,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0,5,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.4,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0
nyu_2451_34572.40,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,1,1,1,0,2,0,0,1,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,1,1,0,2,0,3,0,0,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
nyu_2451_34572.42,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,0,3,2,0,0,0,0,0,2,0,2,1,0,0,0,0,5,0,1,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,3,0,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0
nyu_2451_34572.43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0,29,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nyu_2451_34572.44,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,4,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
nyu_2451_34572.45,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.46,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,3,0,0,6,0,2,0,0,2,0,0,2,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,3,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
nyu_2451_34572.47,0,0,0,0,1,3,6,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
nyu_2451_34572.48,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0,0,2,1,2,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
nyu_2451_34572.49,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.5,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,1,0
nyu_2451_34572.50,0,0,0,1,0,1,7,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
nyu_2451_34572.51,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,1,1,1,0,0,0,0,2,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,3,0,4,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
nyu_2451_34572.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.53,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,7,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
nyu_2451_34572.54,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,20,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.55,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,4,0,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,7,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0
nyu_2451_34572.56,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,7,4,0,0,0,0,2,2,0,1,0,0,1,0,0,1,0,0,0
nyu_2451_34572.57,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,1,0,0,0,1,3,0,0,0,0,0,0,1,1,0,4,1,0,0,1,3,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,3,0,1,2,0,1,0,0,0,0,2,0,4,0,1,0,0,4,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0
nyu_2451_34572.59,0,0,0,0,3,1,4,1,1,0,0,0,4,0,0,0,0,1,0,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,3,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
nyu_2451_34572.6,0,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0,4,2,0,1,0,0,0,0,0,0,0,0,3,0,0,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,3,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
nyu_2451_34572.60,0,0,0,1,1,0,6,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,7,0,5,4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
nyu_2451_34572.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
nyu_2451_34572.62,0,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
nyu_2451_34572.63,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.64,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,3,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
nyu_2451_34572.65,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,2,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,0,0,1,1,0,0,0,3,0,0,0,4,0,0
nyu_2451_34572.66,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,1,2,0,0,0,9,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
nyu_2451_34572.67,0,0,0,1,0,0,13,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nyu_2451_34572.68,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0
nyu_2451_34572.69,0,0,0,1,1,0,10,0,0,0,0,0,4,0,0,1,1,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
